po_id,supplier_id,product_id,warehouse_id,order_date,expected_arrival_date,actual_arrival_date,ordered_units,received_units,late_delivery_flag
PO-00010613,SUP-008,SKU-0076,WH-MAD,2025-01-31,2025-02-14,2025-02-13,363,354,0
PO-00010614,SUP-008,SKU-0076,WH-MAD,2025-02-28,2025-03-14,2025-03-10,364,358,0
PO-00010615,SUP-008,SKU-0076,WH-MAD,2025-03-28,2025-04-11,2025-04-14,363,363,1
PO-00010616,SUP-008,SKU-0076,WH-MAD,2025-04-26,2025-05-10,2025-05-11,365,360,1
PO-00010617,SUP-008,SKU-0076,WH-MAD,2025-05-23,2025-06-06,2025-06-05,371,371,0
PO-00010618,SUP-008,SKU-0076,WH-MAD,2025-06-17,2025-07-01,2025-07-02,373,369,1
PO-00010619,SUP-008,SKU-0076,WH-MAD,2025-07-10,2025-07-24,2025-07-28,360,349,1
PO-00010620,SUP-008,SKU-0076,WH-MAD,2025-08-05,2025-08-19,2025-08-18,365,352,0
PO-00010621,SUP-008,SKU-0076,WH-MAD,2025-08-29,2025-09-12,2025-09-09,365,354,0
PO-00010622,SUP-008,SKU-0076,WH-MAD,2025-09-22,2025-10-06,2025-10-04,376,372,0
PO-00010623,SUP-008,SKU-0076,WH-MAD,2025-10-14,2025-10-28,2025-10-26,363,356,0
PO-00010624,SUP-008,SKU-0076,WH-MAD,2025-11-10,2025-11-24,2025-11-30,378,377,1
PO-00010625,SUP-008,SKU-0076,WH-MAD,2025-12-11,2025-12-25,2025-12-25,366,355,0
PO-00010626,SUP-008,SKU-0076,WH-LYON,2024-01-29,2024-02-12,2024-02-10,346,339,0
PO-00010627,SUP-008,SKU-0076,WH-LYON,2024-03-03,2024-03-17,2024-03-16,346,336,0
PO-00010628,SUP-008,SKU-0076,WH-LYON,2024-04-09,2024-04-23,2024-04-19,346,339,0
PO-00010629,SUP-008,SKU-0076,WH-LYON,2024-05-12,2024-05-26,2024-05-23,346,340,0
PO-00010630,SUP-008,SKU-0076,WH-LYON,2024-06-12,2024-06-26,2024-06-22,346,346,0
PO-00010631,SUP-008,SKU-0076,WH-LYON,2024-07-13,2024-07-27,2024-07-26,346,344,0
PO-00010632,SUP-008,SKU-0076,WH-LYON,2024-08-18,2024-09-01,2024-08-30,346,344,0
PO-00010633,SUP-008,SKU-0076,WH-LYON,2024-09-23,2024-10-07,2024-10-07,346,343,0
PO-00010634,SUP-008,SKU-0076,WH-LYON,2024-10-25,2024-11-08,2024-11-10,346,344,1
PO-00010635,SUP-008,SKU-0076,WH-LYON,2024-11-28,2024-12-12,2024-12-10,346,346,0
PO-00010636,SUP-008,SKU-0076,WH-LYON,2024-12-25,2025-01-08,2025-01-08,346,346,0
PO-00010637,SUP-008,SKU-0076,WH-LYON,2025-01-27,2025-02-10,2025-02-18,346,341,1
PO-00010638,SUP-008,SKU-0076,WH-LYON,2025-03-10,2025-03-24,2025-03-28,346,338,1
PO-00010639,SUP-008,SKU-0076,WH-LYON,2025-04-16,2025-04-30,2025-04-30,346,345,0
PO-00010640,SUP-008,SKU-0076,WH-LYON,2025-05-23,2025-06-06,2025-06-07,346,344,1
PO-00010641,SUP-008,SKU-0076,WH-LYON,2025-06-28,2025-07-12,2025-07-16,346,343,1
PO-00010642,SUP-008,SKU-0076,WH-LYON,2025-08-04,2025-08-18,2025-08-15,346,337,0
PO-00010643,SUP-008,SKU-0076,WH-LYON,2025-09-05,2025-09-19,2025-09-15,346,341,0
PO-00010644,SUP-008,SKU-0076,WH-LYON,2025-10-07,2025-10-21,2025-10-22,346,339,1
PO-00010645,SUP-008,SKU-0076,WH-LYON,2025-11-09,2025-11-23,2025-11-20,346,344,0
PO-00010646,SUP-008,SKU-0076,WH-LYON,2025-12-12,2025-12-26,2025-12-28,346,344,1
PO-00010647,SUP-003,SKU-0077,WH-LIS,2024-01-10,2024-02-06,2024-02-21,897,820,1
PO-00010648,SUP-003,SKU-0077,WH-LIS,2024-03-04,2024-03-31,2024-03-27,897,818,0
PO-00010649,SUP-003,SKU-0077,WH-LIS,2024-04-06,2024-05-03,2024-04-22,897,851,0
PO-00010650,SUP-003,SKU-0077,WH-LIS,2024-05-07,2024-06-03,2024-05-10,897,882,0
PO-00010651,SUP-003,SKU-0077,WH-LIS,2024-06-08,2024-07-05,2024-06-20,897,804,0
PO-00010652,SUP-003,SKU-0077,WH-LIS,2024-07-06,2024-08-02,2024-08-09,897,876,1
PO-00010653,SUP-003,SKU-0077,WH-LIS,2024-08-19,2024-09-15,2024-09-24,897,800,1
PO-00010654,SUP-003,SKU-0077,WH-LIS,2024-10-04,2024-10-31,2024-11-12,897,833,1
PO-00010655,SUP-003,SKU-0077,WH-LIS,2024-11-22,2024-12-19,2024-12-15,897,794,0
PO-00010656,SUP-003,SKU-0077,WH-LIS,2024-12-24,2025-01-20,2025-01-03,897,795,0
PO-00010657,SUP-003,SKU-0077,WH-LIS,2025-01-21,2025-02-17,2025-02-11,897,897,0
PO-00010658,SUP-003,SKU-0077,WH-LIS,2025-02-28,2025-03-27,2025-04-02,897,840,1
PO-00010659,SUP-003,SKU-0077,WH-LIS,2025-04-13,2025-05-10,2025-05-08,897,761,0
PO-00010660,SUP-003,SKU-0077,WH-LIS,2025-05-16,2025-06-12,2025-06-12,897,811,0
PO-00010661,SUP-003,SKU-0077,WH-LIS,2025-06-22,2025-07-19,2025-07-18,897,897,0
PO-00010662,SUP-003,SKU-0077,WH-LIS,2025-07-30,2025-08-26,2025-08-21,897,828,0
PO-00010663,SUP-003,SKU-0077,WH-LIS,2025-08-30,2025-09-26,2025-10-02,897,845,1
PO-00010664,SUP-003,SKU-0077,WH-LIS,2025-10-12,2025-11-08,2025-11-09,897,863,1
PO-00010665,SUP-003,SKU-0077,WH-LIS,2025-11-21,2025-12-18,2025-12-07,897,897,0
PO-00010666,SUP-003,SKU-0077,WH-LIS,2025-12-15,2026-01-11,2026-01-07,897,829,0
PO-00010667,SUP-003,SKU-0077,WH-PORTO,2024-01-27,2024-02-23,2024-02-09,897,854,0
PO-00010668,SUP-003,SKU-0077,WH-PORTO,2024-03-08,2024-04-04,2024-04-07,897,838,1
PO-00010669,SUP-003,SKU-0077,WH-PORTO,2024-04-25,2024-05-22,2024-05-09,897,882,0
PO-00010670,SUP-003,SKU-0077,WH-PORTO,2024-06-01,2024-06-28,2024-07-11,897,806,1
PO-00010671,SUP-003,SKU-0077,WH-PORTO,2024-07-26,2024-08-22,2024-09-04,897,784,1
PO-00010672,SUP-003,SKU-0077,WH-PORTO,2024-09-21,2024-10-18,2024-10-21,897,850,1
PO-00010673,SUP-003,SKU-0077,WH-PORTO,2024-11-08,2024-12-05,2024-12-08,897,789,1
PO-00010674,SUP-003,SKU-0077,WH-PORTO,2024-12-18,2025-01-14,2025-01-13,897,834,0
PO-00010675,SUP-003,SKU-0077,WH-PORTO,2025-02-03,2025-03-02,2025-03-10,897,843,1
PO-00010676,SUP-003,SKU-0077,WH-PORTO,2025-03-25,2025-04-21,2025-05-06,897,799,1
PO-00010677,SUP-003,SKU-0077,WH-PORTO,2025-05-22,2025-06-18,2025-06-07,897,749,0
PO-00010678,SUP-003,SKU-0077,WH-PORTO,2025-06-22,2025-07-19,2025-07-19,897,897,0
PO-00010679,SUP-003,SKU-0077,WH-PORTO,2025-08-13,2025-09-09,2025-09-11,897,897,1
PO-00010680,SUP-003,SKU-0077,WH-PORTO,2025-10-02,2025-10-29,2025-10-17,897,790,0
PO-00010681,SUP-003,SKU-0077,WH-PORTO,2025-11-07,2025-12-04,2025-12-20,897,862,1
PO-00010682,SUP-003,SKU-0077,WH-MAD,2024-01-14,2024-02-10,2024-02-14,897,865,1
PO-00010683,SUP-003,SKU-0077,WH-MAD,2024-03-12,2024-04-08,2024-04-28,897,839,1
PO-00010684,SUP-003,SKU-0077,WH-MAD,2024-05-22,2024-06-18,2024-06-12,897,890,0
PO-00010685,SUP-003,SKU-0077,WH-MAD,2024-07-05,2024-08-01,2024-07-31,897,873,0
PO-00010686,SUP-003,SKU-0077,WH-MAD,2024-08-23,2024-09-19,2024-09-30,897,866,1
PO-00010687,SUP-003,SKU-0077,WH-MAD,2024-10-25,2024-11-21,2024-12-01,897,799,1
PO-00010688,SUP-003,SKU-0077,WH-MAD,2024-12-18,2025-01-14,2025-01-16,897,897,1
PO-00010689,SUP-003,SKU-0077,WH-MAD,2025-02-16,2025-03-15,2025-03-27,897,894,1
PO-00010690,SUP-003,SKU-0077,WH-MAD,2025-04-19,2025-05-16,2025-05-19,897,753,1
PO-00010691,SUP-003,SKU-0077,WH-MAD,2025-06-05,2025-07-02,2025-06-26,897,728,0
PO-00010692,SUP-003,SKU-0077,WH-MAD,2025-07-15,2025-08-11,2025-08-04,897,870,0
PO-00010693,SUP-003,SKU-0077,WH-MAD,2025-08-26,2025-09-22,2025-09-27,897,838,1
PO-00010694,SUP-003,SKU-0077,WH-MAD,2025-10-20,2025-11-16,2025-11-09,897,812,0
PO-00010695,SUP-003,SKU-0077,WH-MAD,2025-11-29,2025-12-26,2025-12-26,897,844,0
PO-00010696,SUP-003,SKU-0077,WH-LYON,2024-01-08,2024-02-04,2024-01-25,897,877,0
PO-00010697,SUP-003,SKU-0077,WH-LYON,2024-02-29,2024-03-27,2024-04-02,897,888,1
PO-00010698,SUP-003,SKU-0077,WH-LYON,2024-04-29,2024-05-26,2024-05-24,897,760,0
PO-00010699,SUP-003,SKU-0077,WH-LYON,2024-06-12,2024-07-09,2024-06-24,897,863,0
PO-00010700,SUP-003,SKU-0077,WH-LYON,2024-07-27,2024-08-23,2024-07-31,897,897,0
PO-00010701,SUP-003,SKU-0077,WH-LYON,2024-09-13,2024-10-10,2024-09-29,897,853,0
PO-00010702,SUP-003,SKU-0077,WH-LYON,2024-11-03,2024-11-30,2024-12-05,897,893,1
PO-00010703,SUP-003,SKU-0077,WH-LYON,2024-12-27,2025-01-23,2025-01-31,897,897,1
PO-00010704,SUP-003,SKU-0077,WH-LYON,2025-03-06,2025-04-02,2025-04-09,897,775,1
PO-00010705,SUP-003,SKU-0077,WH-LYON,2025-05-09,2025-06-05,2025-05-30,897,830,0
PO-00010706,SUP-003,SKU-0077,WH-LYON,2025-06-25,2025-07-22,2025-07-25,897,861,1
PO-00010707,SUP-003,SKU-0077,WH-LYON,2025-08-22,2025-09-18,2025-09-17,897,794,0
PO-00010708,SUP-003,SKU-0077,WH-LYON,2025-10-11,2025-11-07,2025-10-15,897,795,0
PO-00010709,SUP-003,SKU-0077,WH-LYON,2025-11-21,2025-12-18,2025-12-20,897,763,1
PO-00010710,SUP-006,SKU-0078,WH-LIS,2024-02-03,2024-02-19,2024-02-17,457,449,0
PO-00010711,SUP-006,SKU-0078,WH-LIS,2024-04-20,2024-05-06,2024-05-08,457,455,1
PO-00010712,SUP-006,SKU-0078,WH-LIS,2024-07-03,2024-07-19,2024-07-22,457,446,1
PO-00010713,SUP-006,SKU-0078,WH-LIS,2024-09-11,2024-09-27,2024-09-26,457,452,0
PO-00010714,SUP-006,SKU-0078,WH-LIS,2024-11-19,2024-12-05,2024-11-29,457,457,0
PO-00010715,SUP-006,SKU-0078,WH-LIS,2025-01-27,2025-02-12,2025-02-14,457,455,1
PO-00010716,SUP-006,SKU-0078,WH-LIS,2025-04-22,2025-05-08,2025-05-05,457,447,0
PO-00010717,SUP-006,SKU-0078,WH-LIS,2025-07-02,2025-07-18,2025-07-14,457,452,0
PO-00010718,SUP-006,SKU-0078,WH-LIS,2025-09-12,2025-09-28,2025-09-29,457,457,1
PO-00010719,SUP-006,SKU-0078,WH-LIS,2025-11-25,2025-12-11,2025-12-10,457,457,0
PO-00010720,SUP-006,SKU-0078,WH-PORTO,2024-01-25,2024-02-10,2024-02-13,457,452,1
PO-00010721,SUP-006,SKU-0078,WH-PORTO,2024-04-16,2024-05-02,2024-05-03,457,446,1
PO-00010722,SUP-006,SKU-0078,WH-PORTO,2024-06-27,2024-07-13,2024-07-18,457,441,1
PO-00010723,SUP-006,SKU-0078,WH-PORTO,2024-09-09,2024-09-25,2024-10-04,457,438,1
PO-00010724,SUP-006,SKU-0078,WH-PORTO,2024-11-25,2024-12-11,2024-12-11,457,447,0
PO-00010725,SUP-006,SKU-0078,WH-PORTO,2025-02-08,2025-02-24,2025-02-22,457,457,0
PO-00010726,SUP-006,SKU-0078,WH-PORTO,2025-04-24,2025-05-10,2025-05-09,457,444,0
PO-00010727,SUP-006,SKU-0078,WH-PORTO,2025-07-11,2025-07-27,2025-07-31,457,457,1
PO-00010728,SUP-006,SKU-0078,WH-PORTO,2025-09-29,2025-10-15,2025-10-13,457,452,0
PO-00010729,SUP-006,SKU-0078,WH-PORTO,2025-12-05,2025-12-21,2025-12-14,457,443,0
PO-00010730,SUP-006,SKU-0078,WH-MAD,2024-02-12,2024-02-28,2024-02-29,457,457,1
PO-00010731,SUP-006,SKU-0078,WH-MAD,2024-05-02,2024-05-18,2024-05-21,457,447,1
PO-00010732,SUP-006,SKU-0078,WH-MAD,2024-07-19,2024-08-04,2024-08-03,457,457,0
PO-00010733,SUP-006,SKU-0078,WH-MAD,2024-10-03,2024-10-19,2024-10-17,457,451,0
PO-00010734,SUP-006,SKU-0078,WH-MAD,2024-12-04,2024-12-20,2024-12-14,457,439,0
PO-00010735,SUP-006,SKU-0078,WH-MAD,2025-02-14,2025-03-02,2025-03-08,457,456,1
PO-00010736,SUP-006,SKU-0078,WH-MAD,2025-05-08,2025-05-24,2025-05-22,457,457,0
PO-00010737,SUP-006,SKU-0078,WH-MAD,2025-07-20,2025-08-05,2025-08-06,457,447,1
PO-00010738,SUP-006,SKU-0078,WH-MAD,2025-09-29,2025-10-15,2025-10-19,457,450,1
PO-00010739,SUP-006,SKU-0078,WH-MAD,2025-12-12,2025-12-28,2025-12-28,457,442,0
PO-00010740,SUP-006,SKU-0078,WH-LYON,2024-02-04,2024-02-20,2024-02-12,457,447,0
PO-00010741,SUP-006,SKU-0078,WH-LYON,2024-05-08,2024-05-24,2024-05-23,457,446,0
PO-00010742,SUP-006,SKU-0078,WH-LYON,2024-07-29,2024-08-14,2024-08-14,457,446,0
PO-00010743,SUP-006,SKU-0078,WH-LYON,2024-10-26,2024-11-11,2024-11-16,457,447,1
PO-00010744,SUP-006,SKU-0078,WH-LYON,2025-01-14,2025-01-30,2025-01-26,457,450,0
PO-00010745,SUP-006,SKU-0078,WH-LYON,2025-04-24,2025-05-10,2025-05-10,457,449,0
PO-00010746,SUP-006,SKU-0078,WH-LYON,2025-07-23,2025-08-08,2025-08-16,457,457,1
PO-00010747,SUP-006,SKU-0078,WH-LYON,2025-10-25,2025-11-10,2025-11-12,457,440,1
PO-00010748,SUP-010,SKU-0079,WH-LIS,2024-01-29,2024-02-08,2024-02-09,525,517,1
PO-00010749,SUP-010,SKU-0079,WH-LIS,2024-03-04,2024-03-14,2024-03-14,535,533,0
PO-00010750,SUP-010,SKU-0079,WH-LIS,2024-04-01,2024-04-11,2024-04-12,527,527,1
PO-00010751,SUP-010,SKU-0079,WH-LIS,2024-05-05,2024-05-15,2024-05-23,530,530,1
PO-00010752,SUP-010,SKU-0079,WH-LIS,2024-06-06,2024-06-16,2024-06-14,532,516,0
PO-00010753,SUP-010,SKU-0079,WH-LIS,2024-07-02,2024-07-12,2024-07-13,525,516,1
PO-00010754,SUP-010,SKU-0079,WH-LIS,2024-07-28,2024-08-07,2024-08-05,546,546,0
PO-00010755,SUP-010,SKU-0079,WH-LIS,2024-08-26,2024-09-05,2024-09-07,529,529,1
PO-00010756,SUP-010,SKU-0079,WH-LIS,2024-09-27,2024-10-07,2024-10-06,535,530,0
PO-00010757,SUP-010,SKU-0079,WH-LIS,2024-11-01,2024-11-11,2024-11-11,533,533,0
PO-00010758,SUP-010,SKU-0079,WH-LIS,2024-11-26,2024-12-06,2024-12-06,528,516,0
PO-00010759,SUP-010,SKU-0079,WH-LIS,2024-12-20,2024-12-30,2025-01-01,545,545,1
PO-00010760,SUP-010,SKU-0079,WH-LIS,2025-01-18,2025-01-28,2025-01-27,528,510,0
PO-00010761,SUP-010,SKU-0079,WH-LIS,2025-02-17,2025-02-27,2025-03-01,541,534,1
PO-00010762,SUP-010,SKU-0079,WH-LIS,2025-03-17,2025-03-27,2025-03-27,539,525,0
PO-00010763,SUP-010,SKU-0079,WH-LIS,2025-04-12,2025-04-22,2025-04-24,527,524,1
PO-00010764,SUP-010,SKU-0079,WH-LIS,2025-05-11,2025-05-21,2025-05-19,537,524,0
PO-00010765,SUP-010,SKU-0079,WH-LIS,2025-06-07,2025-06-17,2025-06-20,534,526,1
PO-00010766,SUP-010,SKU-0079,WH-LIS,2025-07-04,2025-07-14,2025-07-14,550,538,0
PO-00010767,SUP-010,SKU-0079,WH-LIS,2025-07-28,2025-08-07,2025-08-06,534,522,0
PO-00010768,SUP-010,SKU-0079,WH-LIS,2025-08-27,2025-09-06,2025-09-05,537,533,0
PO-00010769,SUP-010,SKU-0079,WH-LIS,2025-09-26,2025-10-06,2025-10-05,538,526,0
PO-00010770,SUP-010,SKU-0079,WH-LIS,2025-10-27,2025-11-06,2025-11-09,537,527,1
PO-00010771,SUP-010,SKU-0079,WH-LIS,2025-11-23,2025-12-03,2025-12-06,532,532,1
PO-00010772,SUP-010,SKU-0079,WH-LIS,2025-12-17,2025-12-27,2025-12-26,528,524,0
PO-00010773,SUP-010,SKU-0079,WH-PORTO,2024-02-01,2024-02-11,2024-02-11,413,413,0
PO-00010774,SUP-010,SKU-0079,WH-PORTO,2024-02-29,2024-03-10,2024-03-09,405,405,0
PO-00010775,SUP-010,SKU-0079,WH-PORTO,2024-03-29,2024-04-08,2024-04-08,408,408,0
PO-00010776,SUP-010,SKU-0079,WH-PORTO,2024-04-23,2024-05-03,2024-05-05,420,397,1
PO-00010777,SUP-010,SKU-0079,WH-PORTO,2024-05-20,2024-05-30,2024-05-29,419,411,0
PO-00010778,SUP-010,SKU-0079,WH-PORTO,2024-06-15,2024-06-25,2024-06-25,413,404,0
PO-00010779,SUP-010,SKU-0079,WH-PORTO,2024-07-11,2024-07-21,2024-07-24,422,418,1
PO-00010780,SUP-010,SKU-0079,WH-PORTO,2024-08-05,2024-08-15,2024-08-14,416,412,0
PO-00010781,SUP-010,SKU-0079,WH-PORTO,2024-09-02,2024-09-12,2024-09-12,413,413,0
PO-00010782,SUP-010,SKU-0079,WH-PORTO,2024-09-30,2024-10-10,2024-10-09,408,401,0
PO-00010783,SUP-010,SKU-0079,WH-PORTO,2024-10-24,2024-11-03,2024-11-05,407,397,1
PO-00010784,SUP-010,SKU-0079,WH-PORTO,2024-11-19,2024-11-29,2024-11-29,439,430,0
PO-00010785,SUP-010,SKU-0079,WH-PORTO,2024-12-12,2024-12-22,2024-12-22,407,397,0
PO-00010786,SUP-010,SKU-0079,WH-PORTO,2025-01-01,2025-01-11,2025-01-10,408,402,0
PO-00010787,SUP-010,SKU-0079,WH-PORTO,2025-01-30,2025-02-09,2025-02-08,414,406,0
PO-00010788,SUP-010,SKU-0079,WH-PORTO,2025-02-27,2025-03-09,2025-03-09,407,395,0
PO-00010789,SUP-010,SKU-0079,WH-PORTO,2025-03-23,2025-04-02,2025-04-04,408,399,1
PO-00010790,SUP-010,SKU-0079,WH-PORTO,2025-04-20,2025-04-30,2025-05-01,406,406,1
PO-00010791,SUP-010,SKU-0079,WH-PORTO,2025-05-18,2025-05-28,2025-05-27,407,399,0
PO-00010792,SUP-010,SKU-0079,WH-PORTO,2025-06-11,2025-06-21,2025-06-22,408,398,1
PO-00010793,SUP-010,SKU-0079,WH-PORTO,2025-07-07,2025-07-17,2025-07-15,410,401,0
PO-00010794,SUP-010,SKU-0079,WH-PORTO,2025-07-30,2025-08-09,2025-08-09,406,404,0
PO-00010795,SUP-010,SKU-0079,WH-PORTO,2025-08-26,2025-09-05,2025-09-05,409,409,0
PO-00010796,SUP-010,SKU-0079,WH-PORTO,2025-09-24,2025-10-04,2025-10-06,418,408,1
PO-00010797,SUP-010,SKU-0079,WH-PORTO,2025-10-17,2025-10-27,2025-10-27,408,402,0
PO-00010798,SUP-010,SKU-0079,WH-PORTO,2025-11-13,2025-11-23,2025-11-24,407,405,1
PO-00010799,SUP-010,SKU-0079,WH-PORTO,2025-12-06,2025-12-16,2025-12-16,414,414,0
PO-00010800,SUP-010,SKU-0079,WH-PORTO,2025-12-28,2026-01-07,2026-01-07,406,398,0
PO-00010801,SUP-010,SKU-0079,WH-MAD,2024-01-17,2024-01-27,2024-01-26,368,362,0
PO-00010802,SUP-010,SKU-0079,WH-MAD,2024-02-19,2024-02-29,2024-02-27,374,371,0
PO-00010803,SUP-010,SKU-0079,WH-MAD,2024-03-16,2024-03-26,2024-03-29,379,379,1
PO-00010804,SUP-010,SKU-0079,WH-MAD,2024-04-14,2024-04-24,2024-04-24,378,373,0
PO-00010805,SUP-010,SKU-0079,WH-MAD,2024-05-11,2024-05-21,2024-05-21,369,369,0
PO-00010806,SUP-010,SKU-0079,WH-MAD,2024-06-05,2024-06-15,2024-06-15,394,394,0
PO-00010807,SUP-010,SKU-0079,WH-MAD,2024-07-02,2024-07-12,2024-07-14,369,361,1
PO-00010808,SUP-010,SKU-0079,WH-MAD,2024-07-27,2024-08-06,2024-08-04,369,369,0
PO-00010809,SUP-010,SKU-0079,WH-MAD,2024-08-19,2024-08-29,2024-08-29,388,376,0
PO-00010810,SUP-010,SKU-0079,WH-MAD,2024-09-10,2024-09-20,2024-09-19,403,401,0
PO-00010811,SUP-010,SKU-0079,WH-MAD,2024-10-06,2024-10-16,2024-10-20,380,367,1
PO-00010812,SUP-010,SKU-0079,WH-MAD,2024-11-05,2024-11-15,2024-11-16,380,366,1
PO-00010813,SUP-010,SKU-0079,WH-MAD,2024-11-27,2024-12-07,2024-12-08,373,362,1
PO-00010814,SUP-010,SKU-0079,WH-MAD,2024-12-20,2024-12-30,2025-01-10,390,377,1
PO-00010815,SUP-010,SKU-0079,WH-MAD,2025-01-26,2025-02-05,2025-02-04,377,373,0
PO-00010816,SUP-010,SKU-0079,WH-MAD,2025-02-17,2025-02-27,2025-02-26,373,373,0
PO-00010817,SUP-010,SKU-0079,WH-MAD,2025-03-18,2025-03-28,2025-03-29,373,365,1
PO-00010818,SUP-010,SKU-0079,WH-MAD,2025-04-14,2025-04-24,2025-04-25,393,385,1
PO-00010819,SUP-010,SKU-0079,WH-MAD,2025-05-11,2025-05-21,2025-05-21,373,366,0
PO-00010820,SUP-010,SKU-0079,WH-MAD,2025-06-03,2025-06-13,2025-06-12,370,361,0
PO-00010821,SUP-010,SKU-0079,WH-MAD,2025-06-22,2025-07-02,2025-07-01,372,363,0
PO-00010822,SUP-010,SKU-0079,WH-MAD,2025-07-14,2025-07-24,2025-07-24,388,373,0
PO-00010823,SUP-010,SKU-0079,WH-MAD,2025-08-09,2025-08-19,2025-08-18,380,372,0
PO-00010824,SUP-010,SKU-0079,WH-MAD,2025-09-01,2025-09-11,2025-09-12,366,361,1
PO-00010825,SUP-010,SKU-0079,WH-MAD,2025-09-25,2025-10-05,2025-10-04,385,375,0
PO-00010826,SUP-010,SKU-0079,WH-MAD,2025-10-20,2025-10-30,2025-10-31,386,383,1
PO-00010827,SUP-010,SKU-0079,WH-MAD,2025-11-16,2025-11-26,2025-11-25,377,377,0
PO-00010828,SUP-010,SKU-0079,WH-MAD,2025-12-05,2025-12-15,2025-12-15,388,378,0
PO-00010829,SUP-010,SKU-0079,WH-MAD,2025-12-25,2026-01-04,2026-01-07,390,381,1
PO-00010830,SUP-010,SKU-0079,WH-LYON,2024-01-25,2024-02-04,2024-02-03,302,292,0
PO-00010831,SUP-010,SKU-0079,WH-LYON,2024-02-26,2024-03-07,2024-03-07,293,284,0
PO-00010832,SUP-010,SKU-0079,WH-LYON,2024-03-20,2024-03-30,2024-03-31,301,294,1
PO-00010833,SUP-010,SKU-0079,WH-LYON,2024-04-13,2024-04-23,2024-04-25,291,283,1
PO-00010834,SUP-010,SKU-0079,WH-LYON,2024-05-11,2024-05-21,2024-05-23,304,303,1
PO-00010835,SUP-010,SKU-0079,WH-LYON,2024-06-09,2024-06-19,2024-06-17,303,298,0
PO-00010836,SUP-010,SKU-0079,WH-LYON,2024-07-07,2024-07-17,2024-07-17,313,312,0
PO-00010837,SUP-010,SKU-0079,WH-LYON,2024-08-01,2024-08-11,2024-08-11,301,299,0
PO-00010838,SUP-010,SKU-0079,WH-LYON,2024-08-23,2024-09-02,2024-09-05,290,286,1
PO-00010839,SUP-010,SKU-0079,WH-LYON,2024-09-16,2024-09-26,2024-09-26,291,291,0
PO-00010840,SUP-010,SKU-0079,WH-LYON,2024-10-14,2024-10-24,2024-10-28,312,309,1
PO-00010841,SUP-010,SKU-0079,WH-LYON,2024-11-14,2024-11-24,2024-11-23,291,289,0
PO-00010842,SUP-010,SKU-0079,WH-LYON,2024-12-05,2024-12-15,2024-12-16,290,290,1
PO-00010843,SUP-010,SKU-0079,WH-LYON,2024-12-25,2025-01-04,2025-01-03,318,318,0
PO-00010844,SUP-010,SKU-0079,WH-LYON,2025-01-18,2025-01-28,2025-01-31,290,289,1
PO-00010845,SUP-010,SKU-0079,WH-LYON,2025-02-17,2025-02-27,2025-02-27,290,281,0
PO-00010846,SUP-010,SKU-0079,WH-LYON,2025-03-12,2025-03-22,2025-03-21,292,280,0
PO-00010847,SUP-010,SKU-0079,WH-LYON,2025-04-06,2025-04-16,2025-04-16,302,299,0
PO-00010848,SUP-010,SKU-0079,WH-LYON,2025-04-29,2025-05-09,2025-05-07,302,302,0
PO-00010849,SUP-010,SKU-0079,WH-LYON,2025-05-23,2025-06-02,2025-06-02,297,295,0
PO-00010850,SUP-010,SKU-0079,WH-LYON,2025-06-15,2025-06-25,2025-06-24,292,282,0
PO-00010851,SUP-010,SKU-0079,WH-LYON,2025-07-05,2025-07-15,2025-07-18,304,302,1
PO-00010852,SUP-010,SKU-0079,WH-LYON,2025-07-31,2025-08-10,2025-08-09,297,289,0
PO-00010853,SUP-010,SKU-0079,WH-LYON,2025-08-22,2025-09-01,2025-09-13,304,295,1
PO-00010854,SUP-010,SKU-0079,WH-LYON,2025-09-24,2025-10-04,2025-10-02,294,285,0
PO-00010855,SUP-010,SKU-0079,WH-LYON,2025-10-17,2025-10-27,2025-10-27,299,288,0
PO-00010856,SUP-010,SKU-0079,WH-LYON,2025-11-10,2025-11-20,2025-11-19,293,283,0
PO-00010857,SUP-010,SKU-0079,WH-LYON,2025-12-01,2025-12-11,2025-12-10,302,298,0
PO-00010858,SUP-010,SKU-0079,WH-LYON,2025-12-26,2026-01-05,2026-01-06,296,292,1
PO-00010859,SUP-003,SKU-0080,WH-LIS,2024-02-13,2024-03-07,2024-03-10,897,799,1
PO-00010860,SUP-003,SKU-0080,WH-LIS,2024-12-29,2025-01-21,2025-01-17,897,883,0
PO-00010861,SUP-003,SKU-0080,WH-LIS,2025-12-25,2026-01-17,2026-01-28,897,830,1
PO-00010862,SUP-003,SKU-0080,WH-PORTO,2024-01-16,2024-02-08,2024-01-19,897,860,0
PO-00010863,SUP-003,SKU-0080,WH-PORTO,2025-04-08,2025-05-01,2025-05-12,897,740,1
PO-00010864,SUP-003,SKU-0080,WH-MAD,2024-01-30,2024-02-22,2024-02-10,897,722,0
PO-00010865,SUP-003,SKU-0080,WH-MAD,2024-11-29,2024-12-22,2025-01-02,897,815,1
PO-00010866,SUP-003,SKU-0080,WH-MAD,2025-11-18,2025-12-11,2025-12-15,897,818,1
PO-00010867,SUP-003,SKU-0080,WH-LYON,2024-01-15,2024-02-07,2024-01-28,897,768,0
PO-00010868,SUP-003,SKU-0080,WH-LYON,2025-04-15,2025-05-08,2025-04-28,897,879,0
PO-00010869,SUP-010,SKU-0081,WH-LIS,2024-02-09,2024-02-18,2024-02-18,474,474,0
