intervention_id,intervention_rank,created_date,due_date,intervention_status,owner_function,intervention_type,product_id,product_name,warehouse_id,supplier_id,category,region,risk_tier,main_risk_driver,recommended_action,selected_scenario,governance_priority_score,target_governance_score,required_score_reduction,service_risk_score,stockout_risk_score,excess_inventory_score,supplier_risk_score,working_capital_risk_score,fill_rate,stockout_rate,lost_sales_revenue,inventory_value_sum,expected_margin_recovery_proxy,expected_wc_release_proxy,expected_value_proxy,sla_days,evidence_required
INT-00437,437,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0032,Health Product 32,WH-LIS,SUP-009,Health,Portugal South,Low,Supplier Risk,monitor only,Service Protect,11.41469040280363,20.0,0.0,20.76570391801108,0.0,0.2093408795382753,39.65028123420367,0.2616760994228442,0.9947040651203845,0.0052959348796155,3237.84,3137222.76,235.32609370862548,2052.340537143424,2287.66663085205,60,Periodic risk monitoring evidence
INT-00438,438,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0063,Pet Care Product 63,WH-LIS,SUP-007,Pet Care,Portugal South,Low,Supplier Risk,monitor only,Service Protect,11.192330522158288,20.0,0.0,0.861917623227549,0.0,9.39325460431979,56.988316867560705,0.8917050543053485,0.9934728786855728,0.0065271213144271,2007.38,3539509.91,6.05568669480081,7890.497191277173,7896.552877971974,60,Periodic risk monitoring evidence
INT-00439,439,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0034,Snacks Product 34,WH-LYON,SUP-012,Snacks,France South-East,Low,Supplier Risk,monitor only,Service Protect,11.042872144188928,20.0,0.0,8.533776872809923,8.18181818181818,0.0,44.96728559196592,0.0,0.992565583862108,0.0074344161378918,2662.7200000000003,2173822.05,79.53070424168953,0.0,79.53070424168953,60,Periodic risk monitoring evidence
INT-00440,440,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0082,Snacks Product 82,WH-LIS,SUP-010,Snacks,Portugal South,Low,Supplier Risk,monitor only,Service Protect,10.903310689814578,20.0,0.0,0.0,0.0,21.675786593707247,42.55582425755428,1.3766944409899264,1.0,0.0,0.0,638089.32,0.0,2196.1350492476054,2196.1350492476054,60,Periodic risk monitoring evidence
INT-00441,441,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0044,Household Product 44,WH-PORTO,SUP-011,Household,Portugal North,Low,Supplier Risk,monitor only,Balanced Baseline,10.591887981547456,20.0,0.0,11.27891021716424,3.30164360456349,4.188499324347144,33.87725448012503,5.23562415543393,0.9840097958007707,0.0159902041992293,11863.68,8132328.96,468.33283547808463,106444.54485727723,106912.87769275531,60,Periodic risk monitoring evidence
INT-00442,442,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0083,Personal Care Product 83,WH-LIS,SUP-008,Personal Care,Portugal South,Low,Supplier Risk,monitor only,Service Protect,10.580522258651191,20.0,0.0,1.7110462028677669,0.2869326169129364,2.2589268150714803,56.59388396504527,3.874678292499344,0.9891131173659056,0.0108868826340945,3229.98,3885499.28,19.3432575501859,37637.649289344576,37656.99254689476,60,Periodic risk monitoring evidence
INT-00443,443,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0106,Snacks Product 106,WH-LIS,SUP-010,Snacks,Portugal South,Low,Supplier Risk,monitor only,Service Protect,10.33552761815109,20.0,0.0,2.3006376382723968,6.822486493492498,0.1913622576440892,42.55582425755428,10.19691952395786,0.9871767772845768,0.012823222715423,2768.2200000000003,3123750.34,22.290348930564452,79631.57707479,79653.86742372056,60,Periodic risk monitoring evidence
INT-00444,444,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0025,Beverages Product 25,WH-MAD,SUP-011,Beverages,Spain Central,Low,Supplier Risk,monitor only,Service Protect,10.290704360011336,20.0,0.0,13.082409573856015,7.077408114451753,0.4181579765939769,33.87725448012503,0.5226974707424712,0.9793640443404548,0.020635955659545,14638.98,3298023.81,670.2959623622035,4309.671759838621,4979.967722200825,60,Periodic risk monitoring evidence
INT-00445,445,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0050,Snacks Product 50,WH-MAD,SUP-009,Snacks,Spain Central,Low,Supplier Risk,monitor only,Service Protect,10.267072293764322,20.0,0.0,8.770854069366816,8.18181818181818,0.0434272762498783,39.65028123420367,0.0542840953123479,0.9908123420871296,0.0091876579128703,4034.4,3015068.16,123.8479678010872,409.1756184266636,533.0235862277508,60,Periodic risk monitoring evidence
INT-00446,446,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0099,Personal Care Product 99,WH-LIS,SUP-008,Personal Care,Portugal South,Low,Supplier Risk,monitor only,Service Protect,10.172674386167442,20.0,0.0,0.6742011159015978,0.0,3.7553303520914167,56.59388396504527,1.7102368115233,0.9946741060106518,0.0053258939893482,1628.76,4140169.94,3.8433913333756022,17701.67759337553,17705.520984708906,60,Periodic risk monitoring evidence
INT-00447,447,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0044,Household Product 44,WH-LYON,SUP-011,Household,France South-East,Low,Supplier Risk,monitor only,Balanced Baseline,10.091025788862568,20.0,0.0,8.47361333527442,5.909090909090908,3.22168161825711,33.87725448012503,4.027102022821388,0.9929392924734314,0.0070607075265686,5183.679999999999,6452165.16,153.73574990828354,64958.8184185342,65112.55416844249,60,Periodic risk monitoring evidence
INT-00448,448,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0044,Household Product 44,WH-LIS,SUP-011,Household,Portugal South,Low,Supplier Risk,monitor only,Balanced Baseline,9.997412780507045,20.0,0.0,7.61070408995572,0.0,7.403550617287404,33.87725448012503,6.95450667106206,0.9992134700536004,0.0007865299463994,721.4399999999999,11302373.88,19.21733225530179,196506.08636824397,196525.30370049927,60,Periodic risk monitoring evidence
INT-00449,449,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0105,Beverages Product 105,WH-LYON,SUP-010,Beverages,France South-East,Low,Supplier Risk,monitor only,Service Protect,9.99646997939823,20.0,0.0,1.769484682973158,8.595929682509645,0.0,42.55582425755428,6.226837458027608,0.9887200189978628,0.0112799810021372,1651.1,1530382.59,10.225586560199433,23823.60909131327,23833.834677873467,60,Periodic risk monitoring evidence
INT-00450,450,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0082,Snacks Product 82,WH-PORTO,SUP-010,Snacks,Portugal North,Low,Supplier Risk,monitor only,Service Protect,9.981711922068008,20.0,0.0,0.0370701440740351,0.0,16.203830369357046,42.55582425755428,1.7497823653774405,0.9996845094121358,0.0003154905878641,12.39,470746.56,0.001607546797770532,2059.2600731252332,2059.261680672031,60,Periodic risk monitoring evidence
INT-00451,451,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0091,Personal Care Product 91,WH-MAD,SUP-011,Personal Care,Spain Central,Low,Supplier Risk,monitor only,Service Protect,9.922935145846164,20.0,0.0,3.5756763548035977,10.12234428756159,1.9443389483304576,33.87725448012503,6.79182152150311,0.9840020102186112,0.0159979897813887,7947.51,4752412.5,99.46203255297797,80693.843741401,80793.30577395398,60,Periodic risk monitoring evidence
INT-00452,452,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0026,Snacks Product 26,WH-PORTO,SUP-011,Snacks,Portugal North,Low,Supplier Risk,monitor only,Service Protect,9.838826195661875,20.0,0.0,8.82693949517446,10.454545454545451,0.0,33.87725448012503,0.0,0.9905345211581292,0.0094654788418708,864.45,441603.56,26.70656746311247,0.0,26.70656746311247,60,Periodic risk monitoring evidence
INT-00453,453,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0059,Personal Care Product 59,WH-PORTO,SUP-009,Personal Care,Portugal North,Low,Supplier Risk,monitor only,Service Protect,9.61994262696011,20.0,0.0,9.552624867936888,4.11383736839716,0.1884902171934848,39.65028123420366,0.2356127714918559,0.9885241721009872,0.0114758278990127,6548.85,3121603.52,218.9554757823597,1838.7241421148324,2057.679617897192,60,Periodic risk monitoring evidence
INT-00454,454,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0044,Household Product 44,WH-MAD,SUP-011,Household,Spain Central,Low,Supplier Risk,monitor only,Balanced Baseline,9.56048287253648,20.0,0.0,8.43277091668116,1.363636363636363,4.376523218585531,33.87725448012503,5.470654023231913,0.9933611642604512,0.0066388357395489,6118.88,8506711.92,180.59689657331705,116343.19447405718,116523.7913706305,60,Periodic risk monitoring evidence
INT-00455,455,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0034,Snacks Product 34,WH-PORTO,SUP-012,Snacks,Portugal North,Low,Supplier Risk,monitor only,Service Protect,9.441004400447726,20.0,0.0,7.871906976744185,0.0,0.9438403701513164,44.96728559196592,0.9318524462732772,0.9973643410852712,0.0026356589147286,1153.28,3566827.29,31.774795073488363,8309.39183905196,8341.166634125448,60,Periodic risk monitoring evidence
INT-00456,456,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0116,Household Product 116,WH-PORTO,SUP-011,Household,Portugal North,Low,Supplier Risk,monitor only,Service Protect,9.320734178345203,20.0,0.0,5.553801134306747,9.505900937555053,1.14738068199872,33.87725448012503,1.4342258524984,0.9788825871847472,0.0211174128152528,13504.75,3927019.84,262.5094355398516,14080.583444505324,14343.092880045177,60,Periodic risk monitoring evidence
INT-00457,457,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0076,Household Product 76,WH-LIS,SUP-008,Household,Portugal South,Low,Supplier Risk,monitor only,Service Protect,9.306719444551607,20.0,0.0,1.048741708934842,0.0,0.0,56.59388396504527,0.0,0.9918064767850177,0.0081935232149824,1520.4,1626022.71,5.580774129925869,0.0,5.580774129925869,60,Periodic risk monitoring evidence
INT-00458,458,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0105,Beverages Product 105,WH-MAD,SUP-010,Beverages,Spain Central,Low,Supplier Risk,monitor only,Service Protect,8.985241684276227,20.0,0.0,1.7094789755046564,1.6907023212729084,0.0,42.55582425755428,9.957716701902749,0.9889890688582144,0.0110109311417856,2398.44,2542786.07,14.350289639032859,63300.85829651162,63315.20858615066,60,Periodic risk monitoring evidence
INT-00459,459,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0081,Beverages Product 81,WH-LYON,SUP-010,Beverages,France South-East,Low,Supplier Risk,monitor only,Service Protect,8.943083111602506,20.0,0.0,2.0523501362397765,6.585681708898569,0.0,42.55582425755428,1.3766944409899264,0.9879087193460492,0.0120912806539509,2099.4700000000003,1523225.0,15.080966391859633,5242.538474692202,5257.619441084062,60,Periodic risk monitoring evidence
INT-00460,460,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0059,Personal Care Product 59,WH-LIS,SUP-009,Personal Care,Portugal South,Low,Supplier Risk,monitor only,Service Protect,8.839031499624316,20.0,0.0,8.23841101627693,0.0,1.2476333933620856,39.65028123420367,1.559541741702607,0.9949868325030936,0.0050131674969064,3284.8199999999997,4022400.16,94.71594046070373,15682.752378378114,15777.468318838819,60,Periodic risk monitoring evidence
INT-00461,461,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0025,Beverages Product 25,WH-LYON,SUP-011,Beverages,France South-East,Low,Supplier Risk,monitor only,Service Protect,8.703762304263151,20.0,0.0,8.26417328101311,5.909090909090908,0.0,33.87725448012503,0.0,0.9944261125479354,0.0055738874520645,3401.25,2809633.41,98.37981780216043,0.0,98.37981780216043,60,Periodic risk monitoring evidence
INT-00462,462,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0105,Beverages Product 105,WH-LIS,SUP-010,Beverages,Portugal South,Low,Supplier Risk,monitor only,Service Protect,8.519370203279646,20.0,0.0,0.0,0.0,8.137156070831562,42.55582425755428,1.7553587808662794,1.0,0.0,0.0,2987075.85,0.0,13108.474556027764,13108.474556027764,60,Periodic risk monitoring evidence
INT-00463,463,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0082,Snacks Product 82,WH-MAD,SUP-010,Snacks,Spain Central,Low,Supplier Risk,monitor only,Service Protect,8.39989071717436,20.0,0.0,0.0,0.0,4.575923392612858,42.55582425755428,5.4806616092525795,1.0,0.0,0.0,488477.16,0.0,6692.9450445218245,6692.9450445218245,60,Periodic risk monitoring evidence
INT-00464,464,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0025,Beverages Product 25,WH-LIS,SUP-011,Beverages,Portugal South,Low,Supplier Risk,monitor only,Service Protect,8.177967485580766,20.0,0.0,7.499999999999999,0.0,2.3074861897849663,33.87725448012503,2.8843577372312077,1.0,0.0,0.0,5184018.9,0.0,37381.412560419536,37381.412560419536,60,Periodic risk monitoring evidence
INT-00465,465,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0084,Household Product 84,WH-MAD,SUP-009,Household,Spain Central,Low,Supplier Risk,monitor only,Service Protect,7.923384836827938,20.0,0.0,1.745000000000008,1.7874873366363078,0.0,39.65028123420367,5.4806616092525795,0.9886899151743638,0.0113100848256361,4090.8,2705613.24,24.984561000000113,37071.37653488372,37096.361095883716,60,Periodic risk monitoring evidence
INT-00466,466,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0091,Personal Care Product 91,WH-LYON,SUP-011,Personal Care,France South-East,Low,Supplier Risk,monitor only,Service Protect,7.887573375906984,20.0,0.0,1.8173337470265756,4.081722667348043,1.0072608604889657,33.87725448012503,6.366649760476273,0.9886234357224118,0.0113765642775881,4577.1,3797487.65,29.113414027303687,60443.18459321026,60472.298007237565,60,Periodic risk monitoring evidence
INT-00467,467,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0025,Beverages Product 25,WH-PORTO,SUP-011,Beverages,Portugal North,Low,Supplier Risk,monitor only,Service Protect,7.748466568950439,20.0,0.0,7.986762599296783,0.0,0.9910429597571244,33.87725448012503,1.2388036996964054,0.9965273256066328,0.0034726743933671,2176.8,3782773.8,60.84954689152233,11715.285446386573,11776.134993278096,60,Periodic risk monitoring evidence
INT-00468,468,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0066,Snacks Product 66,WH-LIS,SUP-012,Snacks,Portugal South,Low,Supplier Risk,monitor only,Service Protect,7.689971706634732,20.0,0.0,0.8133583830007775,1.363636363636363,0.0,44.96728559196591,0.0,0.9932625032391812,0.0067374967608188,625.56,650249.44,1.7808156452448818,0.0,1.7808156452448818,60,Periodic risk monitoring evidence
INT-00469,469,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0084,Household Product 84,WH-LYON,SUP-009,Household,France South-East,Low,Supplier Risk,monitor only,Service Protect,7.559351236193602,20.0,0.0,0.6167233892735595,1.363636363636363,0.0,39.65028123420367,5.4806616092525795,0.9949536439385048,0.0050463560614951,1465.87,2045795.4,3.164127101220514,28030.78077291381,28033.94490001503,60,Periodic risk monitoring evidence
INT-00470,470,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0082,Snacks Product 82,WH-LYON,SUP-010,Snacks,France South-East,Low,Supplier Risk,monitor only,Service Protect,7.407312711662717,20.0,0.0,0.3843739676247109,0.0,0.0,42.55582425755428,3.61522198731501,0.9971368791983262,0.0028631208016738,107.38,353968.2,0.14445926825239508,3199.1840486257925,3199.328507894045,60,Periodic risk monitoring evidence
INT-00471,471,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0026,Snacks Product 26,WH-LIS,SUP-011,Snacks,Portugal South,Low,Supplier Risk,monitor only,Service Protect,7.384982429564443,20.0,0.0,8.18592380310182,0.0,0.0,33.87725448012503,0.0,0.9950871784991812,0.0049128215008188,576.3,688265.0599999999,16.511417607046525,0.0,16.511417607046525,60,Periodic risk monitoring evidence
INT-00472,472,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0081,Beverages Product 81,WH-LIS,SUP-010,Beverages,Portugal South,Low,Supplier Risk,monitor only,Service Protect,7.361736258773664,20.0,0.0,0.0,0.0,3.071135430916552,42.55582425755428,0.0,1.0,0.0,0.0,2746191.25,0.0,0.0,0.0,60,Periodic risk monitoring evidence
INT-00473,473,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0081,Beverages Product 81,WH-PORTO,SUP-010,Beverages,Portugal North,Low,Supplier Risk,monitor only,Service Protect,7.264358172213551,20.0,0.0,1.6440976933514122,0.2765583845478486,0.0,42.55582425755428,0.0,0.989145183175034,0.010854816824966,1892.48,1829396.25,10.889977009497882,0.0,10.889977009497882,60,Periodic risk monitoring evidence
INT-00474,474,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0116,Household Product 116,WH-LIS,SUP-011,Household,Portugal South,Low,Supplier Risk,monitor only,Service Protect,7.163800115354295,20.0,0.0,0.2202782056218714,3.636363636363635,2.4714251742189526,33.87725448012503,3.0892814677736906,0.997978436657682,0.002021563342318,1620.57,5391498.88,1.2494168808962265,41639.64393376652,41640.89335064742,60,Periodic risk monitoring evidence
INT-00475,475,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0105,Beverages Product 105,WH-PORTO,SUP-010,Beverages,Portugal North,Low,Supplier Risk,monitor only,Service Protect,7.158366031190031,20.0,0.0,0.0,0.0,0.0,42.55582425755428,2.4959582141524685,1.0,0.0,0.0,2272425.43,0.0,14179.69729514364,14179.69729514364,60,Periodic risk monitoring evidence
INT-00476,476,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0084,Household Product 84,WH-PORTO,SUP-009,Household,Portugal North,Low,Supplier Risk,monitor only,Service Protect,7.019964774685797,20.0,0.0,0.9250875350140056,0.0,0.0,39.65028123420367,3.242134062927496,0.9927637721755368,0.0072362278244631,2113.58,2422531.32,6.843362792892156,19635.428277701772,19642.271640494666,60,Periodic risk monitoring evidence
INT-00477,477,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0084,Household Product 84,WH-LIS,SUP-009,Household,Portugal South,Low,Supplier Risk,monitor only,Service Protect,6.866822465281783,20.0,0.0,0.0,0.0,0.4882910361347923,39.65028123420367,3.1063220093209587,1.0,0.0,0.0,3353858.64,0.0,26045.412273958147,26045.412273958147,60,Periodic risk monitoring evidence
INT-00478,478,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0081,Beverages Product 81,WH-MAD,SUP-010,Beverages,Spain Central,Low,Supplier Risk,monitor only,Service Protect,6.8438376562846726,20.0,0.0,0.1454407294832826,0.0,0.0,42.55582425755428,0.0,0.9987841945288752,0.0012158054711246,236.56,1907496.25,0.12041910638297865,0.0,0.12041910638297865,60,Periodic risk monitoring evidence
